Smiles,ID
O=C(O)[C@@H]1[C@@H]2C[C@H](C1)CC2,C3001
C1(C(=O)O)CCCCC1,C3002
C1(C(=O)O)CCCC1,C3003
C1(C(=O)O)CC1,C3004
C(C(=O)O)(C1CCCC1)C1CCCC1,C3005
C1(C(=O)O)CCCC1,C3006
C1(C(=O)O)CC1,C3007
C1(C(=O)O)CCC2C1CCCC2,C3008
C1(C(=O)O)C2C1CCC2,C3009
[C@@H]1(C(=O)O)C[C@@H]2C(C1)C2(C)C,C3010
C(=O)(O)C1CCC1,C3011
[C@@H]1(C(=O)O)CCC[C@H](C1)C1CC1,C3012
[C@H]1(C(=O)O)CC[C@@H](C1)C1CCC1,C3013
C(=O)(O)C1C[C@@H](C1)C1CCCCC1,C3014
C1(C(=O)O)CCCCCC1,C3015
C1(C(=O)O)CCCCCCC1,C3016
[C@@H]1(C(=O)O)CCC[C@@H]2C(CC1)C2(C)C,C3017
[C@@H]1(C(=O)O)CCC2C1CCCC2,C3018
O=C(O)[C@@]12C[C@@](CCC1)(CCC2)C,C3019
O=C(O)[C@H]1CC[C@@H](CC1)CC1CC1,C3020
O=C(O)[C@H]1CC[C@@H](CC1)CC1CCCC1,C3021
O=C(O)[C@H]1CC[C@H](CC1)C(=O)C1CCCC1,C3022
O=C(O)C1[C@H](C2CCCC2)CCC1,C3023
O=C(O)C[C@@H]1C2CC3CC1CC(C2)C3,C3024
C1C2(CC3CC1CC(C2)C3)C(=O)O,C3025
c1(ccccn1)C(=O)O,C3026
c1(cccnc1)C(=O)O,C3027
c1(cnccc1)C(=O)O,C3028
c1(ccncn1)C(=O)O,C3029
c1(nccnc1)C(=O)O,C3030
c1(cnccn1)C(=O)O,C3031
c1(ccc(cn1)c1ccccn1)C(=O)O,C3032
c1(ccc(nc1)c1ccccn1)C(=O)O,C3033
c1(ccc(nc1)c1ccncc1)C(=O)O,C3034
c1(ccc(nc1)c1cncnc1)C(=O)O,C3035
c1(ccc(nc1)c1cnccn1)C(=O)O,C3036
c1(ccc(nc1)c1cnccn1)C(=O)O,C3037
c1(ccc(nc1)C(=O)c1ccccc1)C(=O)O,C3038
c1(ccc(nc1)C(=O)c1ccccn1)C(=O)O,C3039
c1(ccc(nc1)C(=O)c1cccnc1)C(=O)O,C3040
c1(ccc(nc1)C(=O)c1ccncc1)C(=O)O,C3041
c1(ccc(nc1)Oc1ccncc1)C(=O)O,C3042
c1(ccc(nc1)Oc1ccccn1)C(=O)O,C3043
C(=O)(O)C(C(=O)c1ccccn1)c1ccncc1,C3044
C(=O)(O)C(C(=O)/C=C/c1cccnc1)c1ccncc1,C3045
C(=O)(O)C(C(=O)c1ccccn1)OC(=O)c1cnccc1,C3046
c1(ccc(nc1)Oc1ncccn1)C(=O)O,C3047
c1(ccc(nc1)C(=O)Nc1cnccc1)C(=O)O,C3048
c1(ccc(cn1)c1cncnc1)C(=O)O,C3049
C(=O)(O)C(C(=O)/C=C/c1ncccn1)c1cncnc1,C3050
c1(ccccc1)C(=O)O,C3051
c1(ccccc1)CC(=O)O,C3052
c1(ccc2c(c1)cccc2)C(=O)O,C3053
c1(ccc2c(c1)cccc2)CC(=O)O,C3054
c1(ccccc1c1ccccc1)C(=O)O,C3055
c1(cccc(c1)c1ccccc1)C(=O)O,C3056
c1(ccc(cc1)c1ccccc1)C(=O)O,C3057
C(=O)(O)C(C(=O)c1ccccc1)c1ccccc1,C3058
C(=O)(O)C(C(=O)/C=C/c1ccccc1)c1ccccc1,C3059
C(=O)(O)C(C(=O)c1ccccc1)OC(=O)c1ccccc1,C3060
c1(cccc(c1)C(=O)c1ccccc1)C(=O)O,C3061
c1(cccc(c1)Oc1ccccc1)C(=O)O,C3062
OC(=O)/C=C/c1ccccc1,C3063
OC(=O)/C=C/C(=O)c1ccccc1,C3064
OC(=O)/C=C/C(c1ccccc1)c1ccccc1,C3065
c1(cccc(c1)Cl)C(=O)O,C3066
c1(cccc(c1)Br)C(=O)O,C3067
c1(cc(cc(c1)Br)Cl)C(=O)O,C3068
c1(cccc(c1)C)C(=O)O,C3069
c1(cccc(c1)O)C(=O)O,C3070
c1(ccc(c(c1)OC)OC)C(=O)O,C3071
c1(ccc(c(c1)F)F)C(=O)O,C3072
c1(ccc(c(c1)Br)OC)C(=O)O,C3073
c1(cccc(c1)N)C(=O)O,C3074
c1(cccc(c1)C(C)C)C(=O)O,C3075
